_id,term,definition,analysis.pos_tags[0][0],analysis.pos_tags[0][1],analysis.pos_tags[1][0],analysis.pos_tags[1][1],analysis.stems[0],analysis.stems[1],created_at,sentiment_score,source_link,status,category
69538a51a507d8787b04b3b0,퀵 스코프,,,,,,,,2025-12-30T17:16:17.250Z,,https://namu.wiki/w/%ED%80%B5%20%EC%8A%A4%EC%BD%94%ED%94%84,raw,
69538a51a507d8787b04b3b1,똥싸개,,,,,,,,2025-12-30T17:16:17.250Z,,https://namu.wiki/w/%EB%98%A5%EC%8B%B8%EA%B0%9C#s-2,raw,
69538a51a507d8787b04b3b2,킬딸,,,,,,,,2025-12-30T17:16:17.251Z,,https://namu.wiki/w/%ED%82%AC%EB%94%B8,raw,
69538a51a507d8787b04b3b3,킬스트릭,,,,,,,,2025-12-30T17:16:17.251Z,,https://namu.wiki/w/%ED%82%AC%EC%8A%A4%ED%8A%B8%EB%A6%AD,raw,
69538a51a507d8787b04b3b4,슬라이딩,,,,,,,,2025-12-30T17:16:17.251Z,,https://namu.wiki/w/%EC%8A%AC%EB%9D%BC%EC%9D%B4%EB%94%A9,raw,
69538a51a507d8787b04b3b5,종·횡스크롤 슈팅 게임,,,,,,,,2025-12-30T17:16:17.252Z,,https://namu.wiki/w/%EC%8A%88%ED%8C%85%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3b6,기합회피,,,,,,,,2025-12-30T17:16:17.252Z,,https://namu.wiki/w/%EA%B8%B0%ED%95%A9%ED%9A%8C%ED%94%BC,raw,
69538a51a507d8787b04b3b7,노봄발악,,,,,,,,2025-12-30T17:16:17.252Z,,https://namu.wiki/w/%EB%85%B8%EB%B4%84%EB%B0%9C%EC%95%85,raw,
69538a51a507d8787b04b3b8,반격탄,,,,,,,,2025-12-30T17:16:17.253Z,,https://namu.wiki/w/%EB%B0%98%EA%B2%A9%ED%83%84,raw,
69538a51a507d8787b04b3b9,방어막 시스템,,,,,,,,2025-12-30T17:16:17.253Z,,https://namu.wiki/w/%EB%B0%A9%EC%96%B4%EB%A7%89%20%EC%8B%9C%EC%8A%A4%ED%85%9C,raw,
69538a51a507d8787b04b3ba,봄 배리어,,,,,,,,2025-12-30T17:16:17.253Z,,https://namu.wiki/w/%EB%B4%84%20%EB%B0%B0%EB%A6%AC%EC%96%B4,raw,
69538a51a507d8787b04b3bb,시누가요이,,,,,,,,2025-12-30T17:16:17.254Z,,https://namu.wiki/w/%EC%8B%9C%EB%88%84%EA%B0%80%EC%9A%94%EC%9D%B4,raw,
69538a51a507d8787b04b3bc,안전지대,,,,,,,,2025-12-30T17:16:17.254Z,,https://namu.wiki/w/%EC%95%88%EC%A0%84%EC%A7%80%EB%8C%80#s-3,raw,
69538a51a507d8787b04b3bd,입슈팅,,,,,,,,2025-12-30T17:16:17.254Z,,https://namu.wiki/w/%EC%9E%85%EC%8A%88%ED%8C%85,raw,
69538a51a507d8787b04b3be,와인더,,,,,,,,2025-12-30T17:16:17.255Z,,https://namu.wiki/w/%EC%99%80%EC%9D%B8%EB%8D%94,raw,
69538a51a507d8787b04b3bf,위험행위권장 슈팅게임,,,,,,,,2025-12-30T17:16:17.255Z,,https://namu.wiki/w/%EC%9C%84%ED%97%98%ED%96%89%EC%9C%84%EA%B6%8C%EC%9E%A5%20%EC%8A%88%ED%8C%85%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3c0,처리지연,,,,,,,,2025-12-30T17:16:17.255Z,,https://namu.wiki/w/%EC%B2%98%EB%A6%AC%EC%A7%80%EC%97%B0#s-2,raw,
69538a51a507d8787b04b3c1,탄막 게임,,,,,,,,2025-12-30T17:16:17.256Z,,https://namu.wiki/w/%ED%83%84%EB%A7%89%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3c2,폭탄,,,,,,,,2025-12-30T17:16:17.256Z,,https://namu.wiki/w/%ED%8F%AD%ED%83%84(%EB%8F%99%EC%9D%8C%EC%9D%B4%EC%9D%98%EC%96%B4)#%EC%8A%88%ED%8C%85%20%EA%B2%8C%EC%9E%84%EC%9D%98%20%ED%95%84%EC%82%B4%EA%B8%B0%20%EA%B0%9C%EB%85%90,raw,
69538a51a507d8787b04b3c3,피탄 판정,,,,,,,,2025-12-30T17:16:17.257Z,,https://namu.wiki/w/%ED%94%BC%ED%83%84%20%ED%8C%90%EC%A0%95,raw,
69538a51a507d8787b04b3c4,CAVE 5대천왕,,,,,,,,2025-12-30T17:16:17.257Z,,https://namu.wiki/w/CAVE%205%EB%8C%80%EC%B2%9C%EC%99%95,raw,
69538a51a507d8787b04b3c5,아케이드 게임,,,,,,,,2025-12-30T17:16:17.257Z,,https://namu.wiki/w/%EC%95%84%EC%BC%80%EC%9D%B4%EB%93%9C%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3c6,플랫폼 게임,,,,,,,,2025-12-30T17:16:17.258Z,,https://namu.wiki/w/%ED%94%8C%EB%9E%AB%ED%8F%BC%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3c7,노미스 클리어,,,,,,,,2025-12-30T17:16:17.258Z,,https://namu.wiki/w/%EB%85%B8%EB%AF%B8%EC%8A%A4%20%ED%81%B4%EB%A6%AC%EC%96%B4,raw,
69538a51a507d8787b04b3c8,원코인 클리어,,,,,,,,2025-12-30T17:16:17.258Z,,https://namu.wiki/w/%EC%9B%90%EC%BD%94%EC%9D%B8%20%ED%81%B4%EB%A6%AC%EC%96%B4,raw,
69538a51a507d8787b04b3c9,보스 재생실,,,,,,,,2025-12-30T17:16:17.260Z,,https://namu.wiki/w/%EB%B3%B4%EC%8A%A4%20%EC%9E%AC%EC%83%9D%EC%8B%A4,raw,
69538a51a507d8787b04b3ca,잔기,,,,,,,,2025-12-30T17:16:17.260Z,,https://namu.wiki/w/%EC%9E%94%EA%B8%B0,raw,
69538a51a507d8787b04b3cb,코인 러시,,,,,,,,2025-12-30T17:16:17.261Z,,https://namu.wiki/w/%EC%BD%94%EC%9D%B8%20%EB%9F%AC%EC%8B%9C,raw,
69538a51a507d8787b04b3cc,스코어링,,,,,,,,2025-12-30T17:16:17.262Z,,https://namu.wiki/w/%EC%8A%A4%EC%BD%94%EC%96%B4%EB%A7%81,raw,
69538a51a507d8787b04b3cd,불리기,,,,,,,,2025-12-30T17:16:17.262Z,,https://namu.wiki/w/%EB%B6%88%EB%A6%AC%EA%B8%B0,raw,
69538a51a507d8787b04b3ce,임사,,,,,,,,2025-12-30T17:16:17.262Z,,https://namu.wiki/w/%EC%9E%84%EC%82%AC,raw,
69538a51a507d8787b04b3cf,틀:하이스코어,,,,,,,,2025-12-30T17:16:17.263Z,,https://namu.wiki/w/%ED%8B%80:%ED%95%98%EC%9D%B4%EC%8A%A4%EC%BD%94%EC%96%B4,raw,
69538a51a507d8787b04b3d0,실시간 전략 게임,,,,,,,,2025-12-30T17:16:17.263Z,,https://namu.wiki/w/%EC%8B%A4%EC%8B%9C%EA%B0%84%20%EC%A0%84%EB%9E%B5%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3d1,데스볼,,,,,,,,2025-12-30T17:16:17.263Z,,https://namu.wiki/w/%EB%8D%B0%EC%8A%A4%EB%B3%BC,raw,
69538a51a507d8787b04b3d2,어택땅,,,,,,,,2025-12-30T17:16:17.264Z,,https://namu.wiki/w/%EC%96%B4%ED%83%9D%EB%95%85,raw,
69538a51a507d8787b04b3d3,입스타,,,,,,,,2025-12-30T17:16:17.265Z,,https://namu.wiki/w/%EC%9E%85%EC%8A%A4%ED%83%80,raw,
69538a51a507d8787b04b3d4,치즈 러시,,,,,,,,2025-12-30T17:16:17.265Z,,https://namu.wiki/w/%EC%B9%98%EC%A6%88%20%EB%9F%AC%EC%8B%9C,raw,
69538a51a507d8787b04b3d5,캠페인,,,,,,,,2025-12-30T17:16:17.265Z,,https://namu.wiki/w/%EC%BA%A0%ED%8E%98%EC%9D%B8(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),raw,
69538a51a507d8787b04b3d6,AOE,,,,,,,,2025-12-30T17:16:17.265Z,,https://namu.wiki/w/AOE,raw,
69538a51a507d8787b04b3d7,틀:실시간 전략 게임,,,,,,,,2025-12-30T17:16:17.266Z,,https://namu.wiki/w/%ED%8B%80:%EC%8B%A4%EC%8B%9C%EA%B0%84%20%EC%A0%84%EB%9E%B5%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3d8,SRPG,,,,,,,,2025-12-30T17:16:17.267Z,,https://namu.wiki/w/SRPG,raw,
69538a51a507d8787b04b3d9,감나빗,,,,,,,,2025-12-30T17:16:17.267Z,,https://namu.wiki/w/%EA%B0%90%EB%82%98%EB%B9%97,raw,
69538a51a507d8787b04b3da,맵병기,,,,,,,,2025-12-30T17:16:17.268Z,,https://namu.wiki/w/%EB%A7%B5%EB%B3%91%EA%B8%B0,raw,
69538a51a507d8787b04b3db,ZOC,,,,,,,,2025-12-30T17:16:17.268Z,,https://namu.wiki/w/ZOC,raw,
69538a51a507d8787b04b3dc,MMORPG,,,,,,,,2025-12-30T17:16:17.268Z,,https://namu.wiki/w/MMORPG,raw,
69538a51a507d8787b04b3dd,길드,,,,,,,,2025-12-30T17:16:17.269Z,,https://namu.wiki/w/%EA%B8%B8%EB%93%9C(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),raw,
69538a51a507d8787b04b3de,루팅,,,,,,,,2025-12-30T17:16:17.269Z,,https://namu.wiki/w/%EB%A3%A8%ED%8C%85(%EB%8F%99%EC%9D%8C%EC%9D%B4%EC%9D%98%EC%96%B4)#%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4,raw,
69538a51a507d8787b04b3df,먹자,,,,,,,,2025-12-30T17:16:17.269Z,,https://namu.wiki/w/%EB%A8%B9%EC%9E%90,raw,
69538a51a507d8787b04b3e0,탱커,,,,,,,,2025-12-30T17:16:17.270Z,,https://namu.wiki/w/%ED%83%B1%EC%BB%A4,raw,
69538a51a507d8787b04b3e1,딜러,,,,,,,,2025-12-30T17:16:17.270Z,,https://namu.wiki/w/%EB%8C%80%EB%AF%B8%EC%A7%80%20%EB%94%9C%EB%9F%AC,raw,
69538a51a507d8787b04b3e2,힐러,,,,,,,,2025-12-30T17:16:17.272Z,,https://namu.wiki/w/%ED%9E%90%EB%9F%AC,raw,
69538a51a507d8787b04b3e3,파티,,,,,,,,2025-12-30T17:16:17.272Z,,https://namu.wiki/w/%ED%8C%8C%ED%8B%B0#%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4,raw,
69538a51a507d8787b04b3e4,현질,,,,,,,,2025-12-30T17:16:17.272Z,,https://namu.wiki/w/%ED%98%84%EC%A7%88,raw,
69538a51a507d8787b04b3e5,리듬 게임,,,,,,,,2025-12-30T17:16:17.273Z,,https://namu.wiki/w/%EB%A6%AC%EB%93%AC%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3e6,만점 플레이,,,,,,,,2025-12-30T17:16:17.274Z,,https://namu.wiki/w/%EB%A7%8C%EC%A0%90%20%ED%94%8C%EB%A0%88%EC%9D%B4,raw,
69538a51a507d8787b04b3e7,폭사,,,,,,,,2025-12-30T17:16:17.274Z,,https://namu.wiki/w/%ED%8F%AD%EC%82%AC(%EB%A6%AC%EB%93%AC%20%EA%B2%8C%EC%9E%84),raw,
69538a51a507d8787b04b3e8,풀콤보,,,,,,,,2025-12-30T17:16:17.274Z,,https://namu.wiki/w/%ED%92%80%EC%BD%A4%EB%B3%B4,raw,
69538a51a507d8787b04b3e9,액션 게임,,,,,,,,2025-12-30T17:16:17.275Z,,https://namu.wiki/w/%EC%95%A1%EC%85%98%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3ea,대전 격투 게임,,,,,,,,2025-12-30T17:16:17.276Z,,https://namu.wiki/w/%EB%8C%80%EC%A0%84%20%EA%B2%A9%ED%88%AC%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b3eb,가드 불능,,,,,,,,2025-12-30T17:16:17.277Z,,https://namu.wiki/w/%EA%B0%80%EB%93%9C%20%EB%B6%88%EB%8A%A5,raw,
69538a51a507d8787b04b3ec,가드 크러시,,,,,,,,2025-12-30T17:16:17.277Z,,https://namu.wiki/w/%EA%B0%80%EB%93%9C%20%ED%81%AC%EB%9F%AC%EC%8B%9C,raw,
69538a51a507d8787b04b3ed,니가와,,,,,,,,2025-12-30T17:16:17.278Z,,https://namu.wiki/w/%EB%8B%88%EA%B0%80%EC%99%80,raw,
69538a51a507d8787b04b3ee,파동승룡,,,,,,,,2025-12-30T17:16:17.279Z,,https://namu.wiki/w/%ED%8C%8C%EB%8F%99%EC%8A%B9%EB%A3%A1,raw,
69538a51a507d8787b04b3ef,대기군인,,,,,,,,2025-12-30T17:16:17.279Z,,https://namu.wiki/w/%EB%8C%80%EA%B8%B0%EA%B5%B0%EC%9D%B8,raw,
69538a51a507d8787b04b3f0,열풍카이저,,,,,,,,2025-12-30T17:16:17.280Z,,https://namu.wiki/w/%EC%97%B4%ED%92%8D%EC%B9%B4%EC%9D%B4%EC%A0%80,raw,
69538a51a507d8787b04b3f1,다단히트,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%8B%A4%EB%8B%A8%ED%9E%88%ED%8A%B8,raw,
69538a51a507d8787b04b3f2,모르면 맞아야죠,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%AA%A8%EB%A5%B4%EB%A9%B4%20%EB%A7%9E%EC%95%84%EC%95%BC%EC%A3%A0,raw,
69538a51a507d8787b04b3f3,무한 콤보,,,,,,,,2025-12-30T17:16:17.281Z,,https://namu.wiki/w/%EB%AC%B4%ED%95%9C%20%EC%BD%A4%EB%B3%B4,raw,
69538a51a507d8787b04b3f4,바운드,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EB%B0%94%EC%9A%B4%EB%93%9C#s-2,raw,
69538a51a507d8787b04b3f5,자세 캐릭터,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EC%9E%90%EC%84%B8%20%EC%BA%90%EB%A6%AD%ED%84%B0,raw,
69538a51a507d8787b04b3f6,잡기 캐릭터,,,,,,,,2025-12-30T17:16:17.282Z,,https://namu.wiki/w/%EC%9E%A1%EA%B8%B0%20%EC%BA%90%EB%A6%AD%ED%84%B0,raw,
69538a51a507d8787b04b3f7,절명콤보,,,,,,,,2025-12-30T17:16:17.283Z,,https://namu.wiki/w/%EC%A0%88%EB%AA%85%EC%BD%A4%EB%B3%B4,raw,
69538a51a507d8787b04b3f8,필살기,,,,,,,,2025-12-30T17:16:17.283Z,,https://namu.wiki/w/%ED%95%84%EC%82%B4%EA%B8%B0#s-6,raw,
69538a51a507d8787b04b3f9,초필살기,,,,,,,,2025-12-30T17:16:17.284Z,,https://namu.wiki/w/%EC%B4%88%ED%95%84%EC%82%B4%EA%B8%B0(%EB%8C%80%EC%A0%84%20%EA%B2%A9%ED%88%AC%20%EA%B2%8C%EC%9E%84),raw,
69538a51a507d8787b04b3fa,한대만,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/%ED%95%9C%EB%8C%80%EB%A7%8C,raw,
69538a51a507d8787b04b3fb,SNK 보스 신드롬,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/SNK%20%EB%B3%B4%EC%8A%A4%20%EC%8B%A0%EB%93%9C%EB%A1%AC,raw,
69538a51a507d8787b04b3fc,틀:대전 액션 게임의 커맨드 기술 분류,,,,,,,,2025-12-30T17:16:17.285Z,,https://namu.wiki/w/%ED%8B%80:%EB%8C%80%EC%A0%84%20%EC%95%A1%EC%85%98%20%EA%B2%8C%EC%9E%84%EC%9D%98%20%EC%BB%A4%EB%A7%A8%EB%93%9C%20%EA%B8%B0%EC%88%A0%20%EB%B6%84%EB%A5%98,raw,
69538a51a507d8787b04b3fd,AOS · MOBA,,,,,,,,2025-12-30T17:16:17.286Z,,https://namu.wiki/w/AOS(%EC%9E%A5%EB%A5%B4),raw,
69538a51a507d8787b04b3fe,한타,,,,,,,,2025-12-30T17:16:17.286Z,,https://namu.wiki/w/%ED%95%9C%ED%83%80,raw,
69538a51a507d8787b04b3ff,리그 오브 레전드/용어,,,,,,,,2025-12-30T17:16:17.287Z,,https://namu.wiki/w/%EB%A6%AC%EA%B7%B8%20%EC%98%A4%EB%B8%8C%20%EB%A0%88%EC%A0%84%EB%93%9C/%EC%9A%A9%EC%96%B4,raw,
69538a51a507d8787b04b400,서브컬처 게임,,,,,,,,2025-12-30T17:16:17.288Z,,https://namu.wiki/w/%EC%84%9C%EB%B8%8C%EC%BB%AC%EC%B2%98%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b401,서브컬처 모바일 게임,,,,,,,,2025-12-30T17:16:17.288Z,,https://namu.wiki/w/%EC%84%9C%EB%B8%8C%EC%BB%AC%EC%B2%98%20%EB%AA%A8%EB%B0%94%EC%9D%BC%20%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b402,가챠,,,,,,,,2025-12-30T17:16:17.289Z,,https://namu.wiki/w/%EA%B0%80%EC%B1%A0,raw,
69538a51a507d8787b04b403,꽝카드,,,,,,,,2025-12-30T17:16:17.289Z,,https://namu.wiki/w/%EA%BD%9D%EC%B9%B4%EB%93%9C,raw,
69538a51a507d8787b04b404,리세마라,,,,,,,,2025-12-30T17:16:17.290Z,,https://namu.wiki/w/%EB%A6%AC%EC%84%B8%EB%A7%88%EB%9D%BC,raw,
69538a51a507d8787b04b405,리셋 시간,,,,,,,,2025-12-30T17:16:17.292Z,,https://namu.wiki/w/%EB%A6%AC%EC%85%8B%20%EC%8B%9C%EA%B0%84,raw,
69538a51a507d8787b04b406,무과금,,,,,,,,2025-12-30T17:16:17.292Z,,https://namu.wiki/w/%EB%AC%B4%EA%B3%BC%EA%B8%88,raw,
69538a51a507d8787b04b407,복각,,,,,,,,2025-12-30T17:16:17.293Z,,https://namu.wiki/w/%EB%B3%B5%EA%B0%81,raw,
69538a51a507d8787b04b408,분재게임,,,,,,,,2025-12-30T17:16:17.294Z,,https://namu.wiki/w/%EB%B6%84%EC%9E%AC%EA%B2%8C%EC%9E%84,raw,
69538a51a507d8787b04b409,사료,,,,,,,,2025-12-30T17:16:17.294Z,,https://namu.wiki/w/%EC%82%AC%EB%A3%8C(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),raw,
69538a51a507d8787b04b40a,실장,,,,,,,,2025-12-30T17:16:17.295Z,,https://namu.wiki/w/%EC%8B%A4%EC%9E%A5#%E5%AF%A6%E8%A3%9D(%E5%AE%9F%E8%A3%85),raw,
69538a51a507d8787b04b40b,이격,,,,,,,,2025-12-30T17:16:17.295Z,,https://namu.wiki/w/%EC%9D%B4%EA%B2%A9#%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4%20%E5%BC%82%E6%A0%BC(%E7%95%B0%E6%A0%BC),raw,
69538a51a507d8787b04b40c,인권캐,,,,,,,,2025-12-30T17:16:17.296Z,,https://namu.wiki/w/%EC%9D%B8%EA%B6%8C%EC%BA%90,raw,
69538a51a507d8787b04b40d,천장,,,,,,,,2025-12-30T17:16:17.297Z,,https://namu.wiki/w/%EC%B2%9C%EC%9E%A5(%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4),raw,
69538a51a507d8787b04b40e,고봉밥,,,,,,,,2025-12-30T17:16:17.297Z,,https://namu.wiki/w/%EA%B3%A0%EB%B4%89%EB%B0%A5#s-3,raw,
69538a51a507d8787b04b40f,컴플리트 가챠,,,,,,,,2025-12-30T17:16:17.298Z,,https://namu.wiki/w/%EC%BB%B4%ED%94%8C%EB%A6%AC%ED%8A%B8%20%EA%B0%80%EC%B1%A0,raw,
69538a51a507d8787b04b410,픽뚫,,,,,,,,2025-12-30T17:16:17.298Z,,https://namu.wiki/w/%ED%94%BD%EB%9A%AB,raw,
69538a51a507d8787b04b411,픽업,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%ED%94%BD%EC%97%85#s-7,raw,
69538a51a507d8787b04b412,해금,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%ED%95%B4%EA%B8%88(%EB%8F%99%EC%9D%8C%EC%9D%B4%EC%9D%98%EC%96%B4)#s-2.1,raw,
69538a51a507d8787b04b413,겸손한 게임 제안,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%EA%B2%B8%EC%86%90%ED%95%9C%20%EA%B2%8C%EC%9E%84%20%EC%A0%9C%EC%95%88,raw,
69538a51a507d8787b04b414,루도내러티브 부조화,,,,,,,,2025-12-30T17:16:17.299Z,,https://namu.wiki/w/%EB%A3%A8%EB%8F%84%EB%82%B4%EB%9F%AC%ED%8B%B0%EB%B8%8C%20%EB%B6%80%EC%A1%B0%ED%99%94,raw,
69538a51a507d8787b04b415,고인물,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EA%B3%A0%EC%9D%B8%EB%AC%BC,raw,
69538a51a507d8787b04b416,썩은물,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EC%8D%A9%EC%9D%80%EB%AC%BC,raw,
69538a51a507d8787b04b417,겜안분,,,,,,,,2025-12-30T17:16:17.300Z,,https://namu.wiki/w/%EA%B2%9C%EC%95%88%EB%B6%84,raw,
69538a51a507d8787b04b418,꼬우면 접어라,,,,,,,,2025-12-30T17:16:17.301Z,,https://namu.wiki/w/%EA%BC%AC%EC%9A%B0%EB%A9%B4%20%EC%A0%91%EC%96%B4%EB%9D%BC,raw,
69538a51a507d8787b04b419,뉴들박,,,,,,,,2025-12-30T17:16:17.302Z,,https://namu.wiki/w/%EB%89%B4%EB%93%A4%EB%B0%95,raw,
69538a51a507d8787b04b41a,뉴비,,,,,,,,2025-12-30T17:16:17.302Z,,https://namu.wiki/w/%EB%89%B4%EB%B9%84,raw,
69538a51a507d8787b04b41b,뉴비절단기,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%89%B4%EB%B9%84%EC%A0%88%EB%8B%A8%EA%B8%B0,raw,
69538a51a507d8787b04b41c,닥돌,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%8B%A5%EB%8F%8C,raw,
69538a51a507d8787b04b41d,대리랭,,,,,,,,2025-12-30T17:16:17.303Z,,https://namu.wiki/w/%EB%8C%80%EB%A6%AC%EB%9E%AD,raw,
69538a51a507d8787b04b41e,딜찍누,,,,,,,,2025-12-30T17:16:17.304Z,,https://namu.wiki/w/%EB%94%9C%EC%B0%8D%EB%88%84,raw,
69538a51a507d8787b04b41f,딸피,,,,,,,,2025-12-30T17:16:17.304Z,,https://namu.wiki/w/%EB%94%B8%ED%94%BC,raw,
69538a51a507d8787b04b420,빨피,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%B9%A8%ED%94%BC,raw,
69538a51a507d8787b04b421,떼껄룩,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%96%BC%EA%BB%84%EB%A3%A9,raw,
69538a51a507d8787b04b422,리격슈,,,,,,,,2025-12-30T17:16:17.305Z,,https://namu.wiki/w/%EB%A6%AC%EA%B2%A9%EC%8A%88,raw,
69538a51a507d8787b04b423,룩딸,,,,,,,,2025-12-30T17:16:17.306Z,,https://namu.wiki/w/%EB%A3%A9%EB%94%B8,raw,
69538a51a507d8787b04b424,신컨,,,,,,,,2025-12-30T17:16:17.307Z,,https://namu.wiki/w/%EC%8B%A0%EC%BB%A8,raw,
69538a51a507d8787b04b425,숙제,,,,,,,,2025-12-30T17:16:17.308Z,,https://namu.wiki/w/%EC%88%99%EC%A0%9C#s-3.3,raw,
69538a51a507d8787b04b426,쌀먹,,,,,,,,2025-12-30T17:16:17.308Z,,https://namu.wiki/w/%EC%8C%80%EB%A8%B9,raw,
69538a51a507d8787b04b427,반글화,,,,,,,,2025-12-30T17:16:17.308Z,,https://namu.wiki/w/%EB%B0%98%EA%B8%80%ED%99%94,raw,
69538a51a507d8787b04b428,발컨,,,,,,,,2025-12-30T17:16:17.309Z,,https://namu.wiki/w/%EB%B0%9C%EC%BB%A8,raw,
69538a51a507d8787b04b429,올드비,,,,,,,,2025-12-30T17:16:17.309Z,,https://namu.wiki/w/%EC%98%AC%EB%93%9C%EB%B9%84,raw,
69538a51a507d8787b04b42a,인정협회,,,,,,,,2025-12-30T17:16:17.310Z,,https://namu.wiki/w/%EC%9D%B8%EC%A0%95%ED%98%91%ED%9A%8C,raw,
69538a51a507d8787b04b42b,입○○,,,,,,,,2025-12-30T17:16:17.311Z,,https://namu.wiki/w/%EC%9E%85(%EC%9C%A0%ED%96%89%EC%96%B4),raw,
69538a51a507d8787b04b42c,현피,,,,,,,,2025-12-30T17:16:17.311Z,,https://namu.wiki/w/%ED%98%84%ED%94%BC,raw,
69538a51a507d8787b04b42d,리얼철권,,,,,,,,2025-12-30T17:16:17.312Z,,https://namu.wiki/w/%EB%A6%AC%EC%96%BC%EC%B2%A0%EA%B6%8C,raw,
69538a51a507d8787b04b42e,GG,,,,,,,,2025-12-30T17:16:17.312Z,,https://namu.wiki/w/GG,raw,
69538a51a507d8787b04b42f,다음,,,,,,,,2025-12-30T17:16:17.317Z,,https://namu.wiki/w/%EB%B6%84%EB%A5%98:%EA%B2%8C%EC%9E%84%20%EC%9A%A9%EC%96%B4?namespace=%EB%AC%B8%EC%84%9C&cfrom=%EA%B7%B9%EB%94%9C,raw,
69538dfde15116f8ff37dd9a,떡상,,,,,,,,2025-12-30T17:31:57.020Z,,,raw,stock
69538dfde15116f8ff37dd9b,떡락,,,,,,,,2025-12-30T17:31:57.049Z,,,raw,stock
69538dfde15116f8ff37dd9c,손절,,,,,,,,2025-12-30T17:31:57.049Z,,,raw,stock
69538dfde15116f8ff37dd9d,익절,,,,,,,,2025-12-30T17:31:57.050Z,,,raw,stock
69538dfde15116f8ff37dd9e,물타기,,,,,,,,2025-12-30T17:31:57.051Z,,,raw,stock
69538dfde15116f8ff37dd9f,불타기,,,,,,,,2025-12-30T17:31:57.051Z,,,raw,stock
69538dfde15116f8ff37dda0,뇌동매매,,,,,,,,2025-12-30T17:31:57.052Z,,,raw,stock
69538dfde15116f8ff37dda1,추매,,,,,,,,2025-12-30T17:31:57.052Z,,,raw,stock
69538dfde15116f8ff37dda2,관망,,,,,,,,2025-12-30T17:31:57.053Z,,,raw,stock
69538dfde15116f8ff37dda3,세력,,,,,,,,2025-12-30T17:31:57.054Z,,,raw,stock
69538dfde15116f8ff37dda4,개미지옥,,,,,,,,2025-12-30T17:31:57.055Z,,,raw,stock
69538dfde15116f8ff37dda5,상따,,,,,,,,2025-12-30T17:31:57.055Z,,,raw,stock
69538dfde15116f8ff37dda6,하따,,,,,,,,2025-12-30T17:31:57.056Z,,,raw,stock
69538dfde15116f8ff37dda7,층수,,,,,,,,2025-12-30T17:31:57.057Z,,,raw,stock
69538dfde15116f8ff37dda8,구조대,,,,,,,,2025-12-30T17:31:57.058Z,,,raw,stock
69538dfde15116f8ff37dda9,펜트하우스,,,,,,,,2025-12-30T17:31:57.059Z,,,raw,stock
69538dfde15116f8ff37ddaa,갓생,,,,,,,,2025-12-30T17:31:57.060Z,,,raw,mz
69538dfde15116f8ff37ddab,억빠,,,,,,,,2025-12-30T17:31:57.061Z,,,raw,mz
69538dfde15116f8ff37ddac,킹받네,,,,,,,,2025-12-30T17:31:57.062Z,,,raw,mz
69538dfde15116f8ff37ddad,실화냐,,,,,,,,2025-12-30T17:31:57.063Z,,,raw,mz
